anio,departamento,umbral_pct,perdida_real_pct,prediccion_m1_pct,prediccion_m3_pct,evento_real,trigger_activado,pago_pp,basis_risk_pp,rendimiento_t_ha,produccion_t_ref,precio_ico_usd_ton,pago_usd_k,basis_risk_usd_k,split
2023,Risaralda,-23,-16.0334,-6.5649,-6.3784,True,False,0.0,-16.0334,0.995,38521.24,3800.0,0.0,-23469.7334,test
2023,Risaralda,-22,-16.0334,-6.5649,-6.3784,True,False,0.0,-16.0334,0.995,38521.24,3800.0,0.0,-23469.7334,test
2023,Risaralda,-21,-16.0334,-6.5649,-6.3784,True,False,0.0,-16.0334,0.995,38521.24,3800.0,0.0,-23469.7334,test
2023,Risaralda,-20,-16.0334,-6.5649,-6.3784,True,False,0.0,-16.0334,0.995,38521.24,3800.0,0.0,-23469.7334,test
2023,Risaralda,-19,-16.0334,-6.5649,-6.3784,True,False,0.0,-16.0334,0.995,38521.24,3800.0,0.0,-23469.7334,test
2023,Risaralda,-18,-16.0334,-6.5649,-6.3784,True,False,0.0,-16.0334,0.995,38521.24,3800.0,0.0,-23469.7334,test
2023,Risaralda,-17,-16.0334,-6.5649,-6.3784,True,False,0.0,-16.0334,0.995,38521.24,3800.0,0.0,-23469.7334,test
2023,Risaralda,-16,-16.0334,-6.5649,-6.3784,True,False,0.0,-16.0334,0.995,38521.24,3800.0,0.0,-23469.7334,test
2023,Risaralda,-15,-16.0334,-6.5649,-6.3784,True,False,0.0,-16.0334,0.995,38521.24,3800.0,0.0,-23469.7334,test
2023,Risaralda,-14,-16.0334,-6.5649,-6.3784,True,False,0.0,-16.0334,0.995,38521.24,3800.0,0.0,-23469.7334,test
2023,Risaralda,-13,-16.0334,-6.5649,-6.3784,True,False,0.0,-16.0334,0.995,38521.24,3800.0,0.0,-23469.7334,test
2023,Risaralda,-12,-16.0334,-6.5649,-6.3784,True,False,0.0,-16.0334,0.995,38521.24,3800.0,0.0,-23469.7334,test
2023,Risaralda,-11,-16.0334,-6.5649,-6.3784,True,False,0.0,-16.0334,0.995,38521.24,3800.0,0.0,-23469.7334,test
2023,Risaralda,-10,-16.0334,-6.5649,-6.3784,True,False,0.0,-16.0334,0.995,38521.24,3800.0,0.0,-23469.7334,test
2023,Risaralda,-9,-16.0334,-6.5649,-6.3784,True,False,0.0,-16.0334,0.995,38521.24,3800.0,0.0,-23469.7334,test
2023,Risaralda,-8,-16.0334,-6.5649,-6.3784,True,False,0.0,-16.0334,0.995,38521.24,3800.0,0.0,-23469.7334,test
2023,Risaralda,-7,-16.0334,-6.5649,-6.3784,True,False,0.0,-16.0334,0.995,38521.24,3800.0,0.0,-23469.7334,test
2023,Risaralda,-6,-16.0334,-6.5649,-6.3784,True,True,6.3784,-9.6549,0.995,38521.24,3800.0,9336.8003,-14132.9332,test
2023,Risaralda,-5,-16.0334,-6.5649,-6.3784,True,True,6.3784,-9.6549,0.995,38521.24,3800.0,9336.8003,-14132.9332,test
2023,Risaralda,-4,-16.0334,-6.5649,-6.3784,True,True,6.3784,-9.6549,0.995,38521.24,3800.0,9336.8003,-14132.9332,test
2023,Risaralda,-3,-16.0334,-6.5649,-6.3784,True,True,6.3784,-9.6549,0.995,38521.24,3800.0,9336.8003,-14132.9332,test
2023,Risaralda,-2,-16.0334,-6.5649,-6.3784,True,True,6.3784,-9.6549,0.995,38521.24,3800.0,9336.8003,-14132.9332,test
2023,Risaralda,-1,-16.0334,-6.5649,-6.3784,True,True,6.3784,-9.6549,0.995,38521.24,3800.0,9336.8003,-14132.9332,test
2023,Risaralda,0,-16.0334,-6.5649,-6.3784,True,True,6.3784,-9.6549,0.995,38521.24,3800.0,9336.8003,-14132.9332,test
2023,Risaralda,1,-16.0334,-6.5649,-6.3784,True,True,6.3784,-9.6549,0.995,38521.24,3800.0,9336.8003,-14132.9332,test
2023,Risaralda,2,-16.0334,-6.5649,-6.3784,True,True,6.3784,-9.6549,0.995,38521.24,3800.0,9336.8003,-14132.9332,test
2023,Risaralda,3,-16.0334,-6.5649,-6.3784,True,True,6.3784,-9.6549,0.995,38521.24,3800.0,9336.8003,-14132.9332,test
2023,Risaralda,4,-16.0334,-6.5649,-6.3784,True,True,6.3784,-9.6549,0.995,38521.24,3800.0,9336.8003,-14132.9332,test
2023,Risaralda,5,-16.0334,-6.5649,-6.3784,True,True,6.3784,-9.6549,0.995,38521.24,3800.0,9336.8003,-14132.9332,test
2024,Risaralda,-25,13.1438,11.9367,-2.8227,False,False,0.0,13.1438,1.3407,36437.69,6000.0,0.0,28735.7839,test
2024,Risaralda,-24,13.1438,11.9367,-2.8227,False,False,0.0,13.1438,1.3407,36437.69,6000.0,0.0,28735.7839,test
2024,Risaralda,-23,13.1438,11.9367,-2.8227,False,False,0.0,13.1438,1.3407,36437.69,6000.0,0.0,28735.7839,test
2024,Risaralda,-22,13.1438,11.9367,-2.8227,False,False,0.0,13.1438,1.3407,36437.69,6000.0,0.0,28735.7839,test
2024,Risaralda,-21,13.1438,11.9367,-2.8227,False,False,0.0,13.1438,1.3407,36437.69,6000.0,0.0,28735.7839,test
2024,Risaralda,-20,13.1438,11.9367,-2.8227,False,False,0.0,13.1438,1.3407,36437.69,6000.0,0.0,28735.7839,test
2024,Risaralda,-19,13.1438,11.9367,-2.8227,False,False,0.0,13.1438,1.3407,36437.69,6000.0,0.0,28735.7839,test
2024,Risaralda,-18,13.1438,11.9367,-2.8227,False,False,0.0,13.1438,1.3407,36437.69,6000.0,0.0,28735.7839,test
2024,Risaralda,-17,13.1438,11.9367,-2.8227,False,False,0.0,13.1438,1.3407,36437.69,6000.0,0.0,28735.7839,test
2024,Risaralda,-16,13.1438,11.9367,-2.8227,False,False,0.0,13.1438,1.3407,36437.69,6000.0,0.0,28735.7839,test
2024,Risaralda,-15,13.1438,11.9367,-2.8227,False,False,0.0,13.1438,1.3407,36437.69,6000.0,0.0,28735.7839,test
2024,Risaralda,-14,13.1438,11.9367,-2.8227,False,False,0.0,13.1438,1.3407,36437.69,6000.0,0.0,28735.7839,test
2024,Risaralda,-13,13.1438,11.9367,-2.8227,False,False,0.0,13.1438,1.3407,36437.69,6000.0,0.0,28735.7839,test
2024,Risaralda,-12,13.1438,11.9367,-2.8227,False,False,0.0,13.1438,1.3407,36437.69,6000.0,0.0,28735.7839,test
2024,Risaralda,-11,13.1438,11.9367,-2.8227,False,False,0.0,13.1438,1.3407,36437.69,6000.0,0.0,28735.7839,test
2024,Risaralda,-10,13.1438,11.9367,-2.8227,False,False,0.0,13.1438,1.3407,36437.69,6000.0,0.0,28735.7839,test
2024,Risaralda,-9,13.1438,11.9367,-2.8227,False,False,0.0,13.1438,1.3407,36437.69,6000.0,0.0,28735.7839,test
2024,Risaralda,-8,13.1438,11.9367,-2.8227,False,False,0.0,13.1438,1.3407,36437.69,6000.0,0.0,28735.7839,test
2024,Risaralda,-7,13.1438,11.9367,-2.8227,False,False,0.0,13.1438,1.3407,36437.69,6000.0,0.0,28735.7839,test
2024,Risaralda,-6,13.1438,11.9367,-2.8227,False,False,0.0,13.1438,1.3407,36437.69,6000.0,0.0,28735.7839,test
2024,Risaralda,-5,13.1438,11.9367,-2.8227,False,False,0.0,13.1438,1.3407,36437.69,6000.0,0.0,28735.7839,test
2024,Risaralda,-4,13.1438,11.9367,-2.8227,False,False,0.0,13.1438,1.3407,36437.69,6000.0,0.0,28735.7839,test
2024,Risaralda,-3,13.1438,11.9367,-2.8227,False,False,0.0,13.1438,1.3407,36437.69,6000.0,0.0,28735.7839,test
2024,Risaralda,-2,13.1438,11.9367,-2.8227,False,True,2.8227,15.9665,1.3407,36437.69,6000.0,6171.1159,34906.8998,test
2024,Risaralda,-1,13.1438,11.9367,-2.8227,False,True,2.8227,15.9665,1.3407,36437.69,6000.0,6171.1159,34906.8998,test
2024,Risaralda,0,13.1438,11.9367,-2.8227,False,True,2.8227,15.9665,1.3407,36437.69,6000.0,6171.1159,34906.8998,test
2024,Risaralda,1,13.1438,11.9367,-2.8227,False,True,2.8227,15.9665,1.3407,36437.69,6000.0,6171.1159,34906.8998,test
2024,Risaralda,2,13.1438,11.9367,-2.8227,False,True,2.8227,15.9665,1.3407,36437.69,6000.0,6171.1159,34906.8998,test
2024,Risaralda,3,13.1438,11.9367,-2.8227,False,True,2.8227,15.9665,1.3407,36437.69,6000.0,6171.1159,34906.8998,test
2024,Risaralda,4,13.1438,11.9367,-2.8227,False,True,2.8227,15.9665,1.3407,36437.69,6000.0,6171.1159,34906.8998,test
2024,Risaralda,5,13.1438,11.9367,-2.8227,False,True,2.8227,15.9665,1.3407,36437.69,6000.0,6171.1159,34906.8998,test
